uri,rdf_type,name,species_name,rdf_type_name,species,code,website,Nom Père,Nom mère,Sexe,annee_croisement,clone_mere,code.1,code_variete_mere,hybrideur,lieu_croisement,variete_mere
http://vitis-explorer.inrae.fr/id/germplasm/variety.p376-c06-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P376-C06-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p376-d06,http://www.opensilex.org/vocabulary/oeso#Variety,P376-D06,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p376-d06-d-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P376-D06-D-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p377-d06-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P377-D06-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p377-d09-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P377-D09-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p377-e04-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P377-E04-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p377-f10,http://www.opensilex.org/vocabulary/oeso#Variety,P377-F10,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p377-f10-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P377-F10-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p378-d05-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P378-D05-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p382-f02,http://www.opensilex.org/vocabulary/oeso#Variety,P382-F02,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p382-f02-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P382-F02-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p383-a09-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P383-A09-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p384-c03-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P384-C03-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p385-d07-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P385-D07-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p389-a08-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P389-A08-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p389-e02-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P389-E02-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p400-d04-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P400-D04-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p401-c02-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P401-C02-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p403-b02-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P403-B02-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p403-b04,http://www.opensilex.org/vocabulary/oeso#Variety,P403-B04,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p403-b04-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P403-B04-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p403-f04-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P403-F04-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p404-a05-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P404-A05-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p404-b03-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P404-B03-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p405-d08-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P405-D08-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p407-c06-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P407-C06-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p408-a05-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P408-A05-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p410-d04-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P410-D04-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p410-e09-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P410-E09-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p411-e02-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P411-E02-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p412-d03-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P412-D03-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p414-b06-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P414-B06-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p415-a03-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P415-A03-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p415-b03-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P415-B03-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p415-b05-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P415-B05-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p415-e08,http://www.opensilex.org/vocabulary/oeso#Variety,P415-E08,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p415-e08-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P415-E08-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p416-a10-2-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P416-A10-2-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p416-c10-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P416-C10-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p417-c02-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P417-C02-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p417-d04-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P417-D04-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p417-d07-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P417-D07-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p418-c08-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P418-C08-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p419-b01-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P419-B01-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p419-d03-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P419-D03-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p419-f06-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P419-F06-CIVC-2016 ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p420-a08-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P420-A08-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p421-b09-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P421-B09-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p422-a03-civc-2016,http://www.opensilex.org/vocabulary/oeso#Variety,P422-A03-CIVC-2016,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p507-e07,http://www.opensilex.org/vocabulary/oeso#Variety,P507-E07,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p511-b08,http://www.opensilex.org/vocabulary/oeso#Variety,P511-B08,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p511-f04,http://www.opensilex.org/vocabulary/oeso#Variety,P511-F04,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p512-c01,http://www.opensilex.org/vocabulary/oeso#Variety,P512-C01,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p513-b08,http://www.opensilex.org/vocabulary/oeso#Variety,P513-B08,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p566-c01,http://www.opensilex.org/vocabulary/oeso#Variety,P566-C01,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p57-c03,http://www.opensilex.org/vocabulary/oeso#Variety,P57-C03,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p72-d05-civc-2015,http://www.opensilex.org/vocabulary/oeso#Variety,P72-D05-CIVC-2015,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p76-b07-civc-2015,http://www.opensilex.org/vocabulary/oeso#Variety,P76-B07-CIVC-2015,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p83-e03-civc-2015,http://www.opensilex.org/vocabulary/oeso#Variety,P83-E03-CIVC-2015,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p84-d10,http://www.opensilex.org/vocabulary/oeso#Variety,P84-D10,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p84-d10-civc-2015,http://www.opensilex.org/vocabulary/oeso#Variety,P84-D10-CIVC-2015,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p86-b06-civc-2015,http://www.opensilex.org/vocabulary/oeso#Variety,P86-B06-CIVC-2015,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p87-a06,http://www.opensilex.org/vocabulary/oeso#Variety,P87-A06,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p87-b02,http://www.opensilex.org/vocabulary/oeso#Variety,P87-B02,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p87-d01,http://www.opensilex.org/vocabulary/oeso#Variety,P87-D01,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p87-d01-civc-2015,http://www.opensilex.org/vocabulary/oeso#Variety,P87-D01-CIVC-2015,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p88-a02,http://www.opensilex.org/vocabulary/oeso#Variety,P88-A02,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p89-d06,http://www.opensilex.org/vocabulary/oeso#Variety,P89-D06,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p90-a08,http://www.opensilex.org/vocabulary/oeso#Variety,P90-A08,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p90-a08bis,http://www.opensilex.org/vocabulary/oeso#Variety,P90-A08bis,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p92-e01,http://www.opensilex.org/vocabulary/oeso#Variety,P92-E01,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p93-b09,http://www.opensilex.org/vocabulary/oeso#Variety,P93-B09,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p94-c07,http://www.opensilex.org/vocabulary/oeso#Variety,P94-C07,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p95-c08,http://www.opensilex.org/vocabulary/oeso#Variety,P95-C08,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p99-f01,http://www.opensilex.org/vocabulary/oeso#Variety,P99-F01,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.p99-f05-civc-2015,http://www.opensilex.org/vocabulary/oeso#Variety,P99-F05-CIVC-2015,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_1066,http://www.opensilex.org/vocabulary/oeso#Species,colza,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_11456,http://www.opensilex.org/vocabulary/oeso#Species,blé dur,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_12332,http://www.opensilex.org/vocabulary/oeso#Species,maïs,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_13199,http://www.opensilex.org/vocabulary/oeso#Species,mil,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_14386,http://www.opensilex.org/vocabulary/oeso#Species,blé tendre,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_15476,http://www.opensilex.org/vocabulary/oeso#Species,téosintes,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_29128,http://www.opensilex.org/vocabulary/oeso#Species,banane,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_3339,http://www.opensilex.org/vocabulary/oeso#Species,coton mexicain,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_3662,http://www.opensilex.org/vocabulary/oeso#Species,orge,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_4555,http://www.opensilex.org/vocabulary/oeso#Species,pommier,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_5438,http://www.opensilex.org/vocabulary/oeso#Species,riz,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_6116,http://www.opensilex.org/vocabulary/oeso#Species,peuplier,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_7247,http://www.opensilex.org/vocabulary/oeso#Species,sorgho,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://aims.fao.org/aos/agrovoc/c_8283,http://www.opensilex.org/vocabulary/oeso#Species,vigne,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://opensilex.vitioeno/species/vitis/vinifera/vinifera,http://www.opensilex.org/vocabulary/oeso#Species,Vitis vinifera subsp. vinifera,NA,Espèce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/accession.1279s,http://www.opensilex.org/vocabulary/oeso#Accession,1279S,vigne,Accession,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/accession.1391s,http://www.opensilex.org/vocabulary/oeso#Accession,1391S,vigne,Accession,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/accession.50025_1437s,http://www.opensilex.org/vocabulary/oeso#Accession,50025_1437S,vigne,Accession,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/accession.p107-a01,http://www.opensilex.org/vocabulary/oeso#Accession,P107-A01,Vitis vinifera subsp. vinifera,Accession,http://opensilex.vitioeno/species/vitis/vinifera/vinifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.0001e,http://www.opensilex.org/vocabulary/oeso#Variety,0001E  ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.0002e,http://www.opensilex.org/vocabulary/oeso#Variety,0002E  ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.0003e,http://www.opensilex.org/vocabulary/oeso#Variety,0003E  ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.0004e,http://www.opensilex.org/vocabulary/oeso#Variety,0004E  ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.0005e,http://www.opensilex.org/vocabulary/oeso#Variety,0005E  ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.0006e,http://www.opensilex.org/vocabulary/oeso#Variety,0006E  ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.0007e,http://www.opensilex.org/vocabulary/oeso#Variety,0007E  ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.0008e,http://www.opensilex.org/vocabulary/oeso#Variety,0008E  ,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
